079,Marsden Point,35°50'S,174°30'E                                          
Based on data from,01-Jan-2014,to,01-Jan-2015,reference date:,01-Jul-2002
NZST,Tidal heights in metres.
1,We,1,2014,00:33,0.4,06:59,2.7,13:03,0.5,19:14,2.7
2,Th,1,2014,01:28,0.3,07:53,2.8,13:58,0.4,20:10,2.7
3,Fr,1,2014,02:20,0.2,08:45,2.9,14:53,0.3,21:04,2.8
4,Sa,1,2014,03:12,0.2,09:37,3.0,15:46,0.3,21:57,2.8
5,Su,1,2014,04:04,0.2,10:28,2.9,16:38,0.3,22:50,2.8
6,Mo,1,2014,04:55,0.3,11:19,2.9,17:31,0.4,23:42,2.7
7,Tu,1,2014,05:47,0.4,12:10,2.8,18:23,0.4,,
8,We,1,2014,00:36,2.6,06:41,0.5,13:03,2.7,19:16,0.5
9,Th,1,2014,01:32,2.5,07:38,0.7,13:56,2.6,20:11,0.6
10,Fr,1,2014,02:30,2.4,08:36,0.8,14:51,2.5,21:07,0.7
11,Sa,1,2014,03:30,2.4,09:36,0.8,15:48,2.4,22:03,0.7
12,Su,1,2014,04:30,2.4,10:35,0.9,16:45,2.3,22:59,0.7
13,Mo,1,2014,05:26,2.4,11:30,0.9,17:39,2.3,23:51,0.7
14,Tu,1,2014,06:17,2.4,12:21,0.9,18:30,2.3,,
15,We,1,2014,00:39,0.7,07:04,2.4,13:08,0.8,19:16,2.4
16,Th,1,2014,01:23,0.6,07:46,2.5,13:52,0.8,19:59,2.4
17,Fr,1,2014,02:04,0.6,08:25,2.5,14:33,0.8,20:39,2.4
18,Sa,1,2014,02:42,0.6,09:02,2.5,15:11,0.7,21:17,2.4
19,Su,1,2014,03:19,0.6,09:38,2.6,15:49,0.7,21:55,2.4
20,Mo,1,2014,03:56,0.6,10:14,2.6,16:27,0.7,22:33,2.4
21,Tu,1,2014,04:33,0.6,10:52,2.5,17:05,0.7,23:13,2.4
22,We,1,2014,05:12,0.7,11:31,2.5,17:45,0.7,23:55,2.4
23,Th,1,2014,05:55,0.7,12:13,2.5,18:27,0.7,,
24,Fr,1,2014,00:41,2.4,06:41,0.8,12:59,2.5,19:14,0.7
25,Sa,1,2014,01:32,2.3,07:34,0.8,13:49,2.4,20:07,0.7
26,Su,1,2014,02:30,2.4,08:33,0.8,14:45,2.4,21:06,0.7
27,Mo,1,2014,03:33,2.4,09:37,0.8,15:47,2.4,22:08,0.6
28,Tu,1,2014,04:37,2.5,10:41,0.7,16:51,2.5,23:11,0.5
29,We,1,2014,05:39,2.6,11:44,0.6,17:55,2.6,,
30,Th,1,2014,00:11,0.4,06:37,2.7,12:43,0.5,18:56,2.7
31,Fr,1,2014,01:08,0.3,07:33,2.8,13:40,0.4,19:53,2.8
1,Sa,2,2014,02:02,0.3,08:26,2.9,14:34,0.3,20:47,2.8
2,Su,2,2014,02:54,0.2,09:17,3.0,15:26,0.3,21:40,2.8
3,Mo,2,2014,03:45,0.2,10:07,3.0,16:17,0.3,22:30,2.8
4,Tu,2,2014,04:35,0.3,10:56,2.9,17:07,0.3,23:21,2.7
5,We,2,2014,05:26,0.4,11:45,2.8,17:57,0.4,,
6,Th,2,2014,00:11,2.6,06:17,0.6,12:35,2.7,18:47,0.5
7,Fr,2,2014,01:04,2.5,07:10,0.7,13:26,2.5,19:38,0.6
8,Sa,2,2014,01:58,2.4,08:06,0.8,14:18,2.4,20:32,0.7
