077,Nelson,41°16'S,173°16'E                                          
Based on data from,01-Jan-2014,to,01-Jan-2015,reference date:,01-Jul-2004
NZST,Tidal heights in metres.
1,We,1,2014,03:03,0.5,09:25,4.3,15:23,0.4,21:45,4.1
2,Th,1,2014,03:55,0.3,10:13,4.5,16:11,0.3,22:36,4.3
3,Fr,1,2014,04:43,0.2,10:58,4.6,16:59,0.3,23:26,4.3
4,Sa,1,2014,05:30,0.2,11:44,4.6,17:46,0.3,,
5,Su,1,2014,00:14,4.3,06:15,0.3,12:29,4.4,18:34,0.4
6,Mo,1,2014,01:01,4.1,07:01,0.5,13:15,4.2,19:23,0.6
7,Tu,1,2014,01:49,3.9,07:48,0.7,14:04,4.0,20:14,0.8
8,We,1,2014,02:39,3.7,08:40,1.0,14:57,3.7,21:08,1.1
9,Th,1,2014,03:33,3.5,09:42,1.2,15:55,3.5,22:09,1.2
10,Fr,1,2014,04:36,3.3,10:55,1.4,16:58,3.4,23:15,1.3
11,Sa,1,2014,05:50,3.3,12:07,1.4,18:03,3.3,,
12,Su,1,2014,00:24,1.4,07:04,3.3,13:08,1.3,19:04,3.4
13,Mo,1,2014,01:28,1.3,08:03,3.5,13:59,1.1,19:59,3.4
14,Tu,1,2014,02:21,1.2,08:50,3.7,14:43,1.0,20:48,3.6
15,We,1,2014,03:06,1.0,09:29,3.8,15:21,0.9,21:32,3.7
16,Th,1,2014,03:44,0.9,10:05,4.0,15:57,0.8,22:11,3.8
17,Fr,1,2014,04:17,0.8,10:38,4.0,16:31,0.7,22:49,3.9
18,Sa,1,2014,04:49,0.7,11:10,4.1,17:05,0.7,23:24,3.9
19,Su,1,2014,05:19,0.7,11:42,4.1,17:38,0.7,23:59,3.9
20,Mo,1,2014,05:50,0.7,12:15,4.0,18:13,0.7,,
21,Tu,1,2014,00:34,3.9,06:23,0.7,12:49,3.9,18:49,0.8
22,We,1,2014,01:09,3.8,06:58,0.8,13:25,3.8,19:29,0.9
23,Th,1,2014,01:47,3.7,07:37,1.0,14:07,3.6,20:13,1.0
24,Fr,1,2014,02:30,3.6,08:25,1.2,14:58,3.5,21:05,1.1
25,Sa,1,2014,03:22,3.4,09:27,1.3,16:00,3.4,22:08,1.2
26,Su,1,2014,04:31,3.3,10:48,1.4,17:11,3.4,23:22,1.2
27,Mo,1,2014,05:53,3.4,12:11,1.2,18:25,3.4,,
28,Tu,1,2014,00:40,1.1,07:11,3.6,13:20,1.0,19:35,3.6
29,We,1,2014,01:50,0.9,08:16,3.9,14:18,0.7,20:37,3.9
30,Th,1,2014,02:50,0.6,09:09,4.2,15:10,0.5,21:33,4.1
31,Fr,1,2014,03:42,0.4,09:57,4.5,15:58,0.3,22:24,4.3
1,Sa,2,2014,04:29,0.2,10:43,4.6,16:44,0.2,23:12,4.4
2,Su,2,2014,05:13,0.1,11:27,4.6,17:30,0.2,23:57,4.4
3,Mo,2,2014,05:56,0.2,12:10,4.5,18:14,0.4,,
